,institution_name,classificationcode,sports,gender,exp,opexpperpart,opexpperteam,partic,rev
5271,Clarkson University,7,Skiing,women,78368.0,3298.0,29680.0,9.0,82592.0
5272,Clarkson University,7,Soccer,men,223502.0,1178.0,32979.0,28.0,223502.0
5273,Clarkson University,7,Soccer,women,170995.0,1346.0,36344.0,27.0,175801.0
5274,Clarkson University,7,Softball,men,0.0,0.0,0.0,0.0,0.0
5275,Clarkson University,7,Softball,women,177504.0,2896.0,55022.0,19.0,182038.0
5276,Clarkson University,7,Swimming,men,97096.0,1133.0,30594.0,27.0,97278.0
5277,Clarkson University,7,Swimming,women,53909.0,1132.0,16986.0,15.0,54009.0
5278,Clarkson University,7,"Track and Field, X-Country",men,33241.0,537.0,12899.0,24.0,34207.0
5279,Clarkson University,7,"Track and Field, X-Country",women,23581.0,538.0,9150.0,17.0,24267.0
5280,Clarkson University,7,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5281,Clarkson University,7,Volleyball,women,154726.0,3816.0,49606.0,13.0,160758.0
5282,Clayton  State University,5,All Track Combined,men,105949.0,330.0,23077.0,70.0,65401.0
5283,Clayton  State University,5,All Track Combined,women,135911.0,535.0,23020.0,43.0,130663.0
5284,Clayton  State University,5,Basketball,men,446001.0,2615.0,41839.0,16.0,427505.0
5285,Clayton  State University,5,Basketball,women,436688.0,3092.0,43294.0,14.0,423525.0
5286,Clayton  State University,5,Golf,men,192964.0,4053.0,36480.0,9.0,198971.0
5287,Clayton  State University,5,Golf,women,0.0,0.0,0.0,0.0,0.0
5288,Clayton  State University,5,Soccer,men,368455.0,1385.0,31856.0,23.0,425862.0
5289,Clayton  State University,5,Soccer,women,362542.0,1504.0,33089.0,22.0,417240.0
5290,Clayton  State University,5,Tennis,men,0.0,0.0,0.0,0.0,0.0
5291,Clayton  State University,5,Tennis,women,156057.0,1501.0,13508.0,9.0,156158.0
5292,Cleary University,10,Baseball,men,526143.0,2544.0,132277.0,52.0,526143.0
5293,Cleary University,10,Baseball,women,0.0,0.0,0.0,0.0,0.0
5294,Cleary University,10,Golf,men,61915.0,4346.0,21732.0,5.0,61915.0
5295,Cleary University,10,Golf,women,100876.0,4661.0,27968.0,6.0,100876.0
5296,Cleary University,10,Lacrosse,men,79574.0,1281.0,17932.0,14.0,79574.0
5297,Cleary University,10,Lacrosse,women,120025.0,2426.0,41234.0,17.0,120025.0
5298,Cleary University,10,Soccer,men,288133.0,1474.0,39795.0,27.0,288133.0
5299,Cleary University,10,Soccer,women,285747.0,2647.0,58225.0,22.0,285747.0
5300,Cleary University,10,Softball,men,0.0,0.0,0.0,0.0,0.0
5301,Cleary University,10,Softball,women,284256.0,3743.0,89827.0,24.0,284256.0
5302,Cleary University,10,"Track and Field, X-Country",men,82433.0,2705.0,21642.0,8.0,82433.0
5303,Cleary University,10,"Track and Field, X-Country",women,90953.0,3427.0,23987.0,7.0,90953.0
5304,Clemson University,1,All Track Combined,men,2156253.0,5298.0,487387.0,92.0,1124870.0
5305,Clemson University,1,All Track Combined,women,2515761.0,5440.0,565782.0,104.0,1376246.0
5306,Clemson University,1,Baseball,men,3301287.0,19854.0,714737.0,36.0,1937703.0
5307,Clemson University,1,Baseball,women,0.0,0.0,0.0,0.0,0.0
5308,Clemson University,1,Basketball,men,6329356.0,65609.0,984131.0,15.0,11103355.0
5309,Clemson University,1,Basketball,women,3848701.0,46210.0,646935.0,14.0,1408594.0
5310,Clemson University,1,Diving,men,0.0,0.0,0.0,0.0,0.0
5311,Clemson University,1,Diving,women,986832.0,9200.0,128801.0,14.0,621650.0
5312,Clemson University,1,Football,men,43943578.0,78309.0,9475336.0,121.0,51712856.0
5313,Clemson University,1,Football,women,0.0,0.0,0.0,0.0,0.0
5314,Clemson University,1,Golf,men,806216.0,12005.0,108041.0,9.0,254380.0
5315,Clemson University,1,Golf,women,841388.0,10548.0,73837.0,7.0,303476.0
5316,Clemson University,1,Rowing,men,0.0,0.0,0.0,0.0,0.0
5317,Clemson University,1,Rowing,women,2249807.0,2311.0,217233.0,94.0,1444470.0
5318,Clemson University,1,Soccer,men,1799000.0,6745.0,202338.0,30.0,967472.0
5319,Clemson University,1,Soccer,women,1834314.0,6638.0,192498.0,29.0,1012822.0
5320,Clemson University,1,Tennis,men,951268.0,13075.0,156905.0,12.0,426187.0
5321,Clemson University,1,Tennis,women,1073655.0,19345.0,174103.0,9.0,549448.0
5322,Clemson University,1,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5323,Clemson University,1,Volleyball,women,1788372.0,11701.0,210620.0,18.0,889274.0
5324,Cleveland State Community College,12,Baseball,men,199670.0,1388.0,54125.0,39.0,204372.0
5325,Cleveland State Community College,12,Baseball,women,0.0,0.0,0.0,0.0,0.0
5326,Cleveland State Community College,12,Basketball,men,116401.0,2010.0,32165.0,16.0,117546.0
5327,Cleveland State Community College,12,Basketball,women,111699.0,2074.0,31110.0,15.0,113293.0
5328,Cleveland State Community College,12,Softball,men,0.0,0.0,0.0,0.0,0.0
5329,Cleveland State Community College,12,Softball,women,99616.0,1983.0,33707.0,17.0,107998.0
5330,Cleveland State University,3,All Track Combined,men,0.0,0.0,0.0,0.0,0.0
5331,Cleveland State University,3,All Track Combined,women,228383.0,1629.0,65178.0,40.0,228383.0
5332,Cleveland State University,3,Basketball,men,2503813.0,24942.0,424007.0,17.0,2503813.0
5333,Cleveland State University,3,Basketball,women,1130116.0,15981.0,207759.0,13.0,1130116.0
5334,Cleveland State University,3,Fencing,men,34763.0,1796.0,23349.0,13.0,34763.0
5335,Cleveland State University,3,Fencing,women,43456.0,2705.0,21642.0,8.0,43456.0
5336,Cleveland State University,3,Golf,men,224571.0,5112.0,51124.0,10.0,224571.0
5337,Cleveland State University,3,Golf,women,205442.0,7397.0,51782.0,7.0,205442.0
5338,Cleveland State University,3,Lacrosse,men,499577.0,5133.0,179651.0,35.0,499577.0
5339,Cleveland State University,3,Lacrosse,women,0.0,0.0,0.0,0.0,0.0
5340,Cleveland State University,3,Soccer,men,527082.0,4090.0,110429.0,27.0,527082.0
5341,Cleveland State University,3,Soccer,women,539374.0,1920.0,63376.0,33.0,539374.0
5342,Cleveland State University,3,Softball,men,0.0,0.0,0.0,0.0,0.0
5343,Cleveland State University,3,Softball,women,491186.0,8061.0,153150.0,19.0,491186.0
5344,Cleveland State University,3,Swimming and Diving,men,366597.0,3696.0,96097.0,26.0,366597.0
5345,Cleveland State University,3,Swimming and Diving,women,450657.0,3272.0,94880.0,29.0,450657.0
5346,Cleveland State University,3,Tennis,men,224685.0,6103.0,48827.0,8.0,224685.0
5347,Cleveland State University,3,Tennis,women,320416.0,5170.0,46534.0,9.0,320416.0
5348,Cleveland State University,3,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5349,Cleveland State University,3,Volleyball,women,586518.0,5105.0,86789.0,17.0,586518.0
5350,Cleveland State University,3,Wrestling,men,389779.0,1726.0,44886.0,26.0,389779.0
5351,Cleveland State University,3,Wrestling,women,0.0,0.0,0.0,0.0,0.0
5352,Clinton College,12,Basketball,men,192025.0,1951.0,27307.0,14.0,192025.0
5353,Clinton College,12,Basketball,women,192016.0,2601.0,18205.0,7.0,192016.0
5354,Clinton Community College,14,Basketball,men,33440.0,1022.0,14310.0,14.0,33440.0
5355,Clinton Community College,14,Basketball,women,33440.0,1393.0,13934.0,10.0,33440.0
5356,Clinton Community College,14,Soccer,men,24423.0,492.0,8849.0,18.0,24423.0
5357,Clinton Community College,14,Soccer,women,24423.0,577.0,8072.0,14.0,24423.0
5358,Clinton Community College,14,Softball,men,0.0,0.0,0.0,0.0,0.0
5359,Clinton Community College,14,Softball,women,23190.0,688.0,8256.0,12.0,23190.0
5360,Cloud County Community College,12,All Track Combined,men,112569.0,366.0,21592.0,59.0,156286.0
5361,Cloud County Community College,12,All Track Combined,women,150246.0,504.0,21173.0,42.0,155021.0
5362,Cloud County Community College,12,Baseball,men,164518.0,695.0,24335.0,35.0,173420.0
5363,Cloud County Community College,12,Baseball,women,0.0,0.0,0.0,0.0,0.0
5364,Cloud County Community College,12,Basketball,men,198850.0,2039.0,28548.0,14.0,203348.0
5365,Cloud County Community College,12,Basketball,women,154057.0,1928.0,25064.0,13.0,159797.0
5366,Cloud County Community College,12,Soccer,men,123977.0,676.0,16894.0,25.0,124474.0
5367,Cloud County Community College,12,Soccer,women,0.0,0.0,0.0,0.0,0.0
5368,Cloud County Community College,12,Softball,men,0.0,0.0,0.0,0.0,0.0
5369,Cloud County Community College,12,Softball,women,126713.0,769.0,11538.0,15.0,136176.0
5370,Cloud County Community College,12,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5371,Cloud County Community College,12,Volleyball,women,103427.0,856.0,11989.0,14.0,112862.0
5372,Clovis Community College,17,Soccer,men,68995.0,1547.0,43324.0,28.0,77690.0
5373,Clovis Community College,17,Soccer,women,86377.0,1696.0,35619.0,21.0,86377.0
5374,Clovis Community College,17,Swimming,men,30603.0,1207.0,13276.0,11.0,30603.0
5375,Clovis Community College,17,Swimming,women,37844.0,1207.0,20517.0,17.0,37844.0
5376,Coahoma Community College,12,Baseball,men,246456.0,1621.0,43778.0,27.0,246456.0
5377,Coahoma Community College,12,Baseball,women,0.0,0.0,0.0,0.0,0.0
5378,Coahoma Community College,12,Basketball,men,215578.0,2763.0,35917.0,13.0,215578.0
5379,Coahoma Community College,12,Basketball,women,199500.0,2749.0,35741.0,13.0,199500.0
5380,Coahoma Community College,12,Football,men,765778.0,1997.0,107858.0,54.0,765778.0
5381,Coahoma Community College,12,Football,women,0.0,0.0,0.0,0.0,0.0
5382,Coahoma Community College,12,Softball,men,0.0,0.0,0.0,0.0,0.0
5383,Coahoma Community College,12,Softball,women,176754.0,1873.0,35594.0,19.0,176754.0
5384,Coahoma Community College,12,"Track and Field, Outdoor",men,84782.0,1312.0,18371.0,14.0,84782.0
5385,Coahoma Community College,12,"Track and Field, Outdoor",women,75973.0,1312.0,10497.0,8.0,75973.0
5386,Coastal Bend College,12,Baseball,men,130332.0,1570.0,51818.0,33.0,141000.0
5387,Coastal Bend College,12,Baseball,women,0.0,0.0,0.0,0.0,0.0
5388,Coastal Bend College,12,Basketball,men,104792.0,3280.0,42642.0,13.0,106785.0
5389,Coastal Bend College,12,Basketball,women,110700.0,2909.0,46537.0,16.0,103860.0
5390,Coastal Bend College,12,Soccer,men,108734.0,1532.0,41366.0,27.0,104642.0
5391,Coastal Bend College,12,Soccer,women,0.0,0.0,0.0,0.0,0.0
5392,Coastal Bend College,12,Softball,men,0.0,0.0,0.0,0.0,0.0
5393,Coastal Bend College,12,Softball,women,115621.0,1914.0,45944.0,24.0,123711.0
5394,Coastal Bend College,12,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5395,Coastal Bend College,12,Volleyball,women,87514.0,2995.0,38936.0,13.0,89254.0
5396,Coastal Carolina University,8,All Track Combined,men,628015.0,2884.0,138421.0,48.0,628015.0
5397,Coastal Carolina University,8,All Track Combined,women,903210.0,1848.0,182953.0,99.0,903210.0
5398,Coastal Carolina University,8,Baseball,men,2794969.0,15596.0,701807.0,45.0,2794969.0
5399,Coastal Carolina University,8,Baseball,women,0.0,0.0,0.0,0.0,0.0
5400,Coastal Carolina University,8,Basketball,men,2315705.0,44454.0,622349.0,14.0,2315705.0
5401,Coastal Carolina University,8,Basketball,women,1506885.0,14862.0,282370.0,19.0,1506885.0
5402,Coastal Carolina University,8,Beach Volleyball,men,0.0,0.0,0.0,0.0,0.0
5403,Coastal Carolina University,8,Beach Volleyball,women,88371.0,813.0,13815.0,17.0,88371.0
5404,Coastal Carolina University,8,Football,men,7596064.0,7213.0,879968.0,122.0,7596064.0
5405,Coastal Carolina University,8,Football,women,0.0,0.0,0.0,0.0,0.0
5406,Coastal Carolina University,8,Golf,men,408136.0,10947.0,87575.0,8.0,408136.0
5407,Coastal Carolina University,8,Golf,women,538753.0,13356.0,93490.0,7.0,538753.0
5408,Coastal Carolina University,8,Lacrosse,men,0.0,0.0,0.0,0.0,0.0
5409,Coastal Carolina University,8,Lacrosse,women,906410.0,5637.0,225491.0,40.0,906410.0
5410,Coastal Carolina University,8,Soccer,men,940406.0,7153.0,200296.0,28.0,940406.0
5411,Coastal Carolina University,8,Soccer,women,971621.0,6799.0,210761.0,31.0,971621.0
5412,Coastal Carolina University,8,Softball,men,0.0,0.0,0.0,0.0,0.0
5413,Coastal Carolina University,8,Softball,women,1083720.0,10392.0,218237.0,21.0,1083720.0
5414,Coastal Carolina University,8,Tennis,men,341364.0,5994.0,47948.0,8.0,341364.0
5415,Coastal Carolina University,8,Tennis,women,447264.0,6565.0,59082.0,9.0,447264.0
5416,Coastal Carolina University,8,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5417,Coastal Carolina University,8,Volleyball,women,1080283.0,9781.0,156494.0,16.0,1080283.0
5418,Cochise County Community College District,12,Baseball,men,275819.0,1453.0,34875.0,24.0,275819.0
5419,Cochise County Community College District,12,Baseball,women,0.0,0.0,0.0,0.0,0.0
5420,Cochise County Community College District,12,Basketball,men,252551.0,1650.0,24753.0,15.0,252551.0
5421,Cochise County Community College District,12,Basketball,women,244407.0,1683.0,25247.0,15.0,244407.0
5422,Cochise County Community College District,12,Rodeo,men,110021.0,5559.0,44471.0,8.0,110021.0
5423,Cochise County Community College District,12,Rodeo,women,184719.0,6254.0,50029.0,8.0,184719.0
5424,Cochise County Community College District,12,Soccer,men,0.0,0.0,0.0,0.0,0.0
5425,Cochise County Community College District,12,Soccer,women,191247.0,1751.0,26260.0,15.0,191247.0
5426,Coe College,6,Baseball,men,219453.0,662.0,29786.0,45.0,217060.0
5427,Coe College,6,Baseball,women,0.0,0.0,0.0,0.0,0.0
5428,Coe College,6,Basketball,men,190986.0,1833.0,38497.0,21.0,196091.0
5429,Coe College,6,Basketball,women,166513.0,1301.0,22122.0,17.0,165048.0
5430,Coe College,6,Football,men,443295.0,623.0,60395.0,97.0,455250.0
5431,Coe College,6,Football,women,0.0,0.0,0.0,0.0,0.0
5432,Coe College,6,Golf,men,41435.0,1602.0,12818.0,8.0,41435.0
5433,Coe College,6,Golf,women,39594.0,1568.0,10977.0,7.0,39594.0
5434,Coe College,6,Soccer,men,87977.0,824.0,20594.0,25.0,87977.0
5435,Coe College,6,Soccer,women,117424.0,655.0,18330.0,28.0,116604.0
5436,Coe College,6,Softball,men,0.0,0.0,0.0,0.0,0.0
5437,Coe College,6,Softball,women,138485.0,1185.0,23697.0,20.0,145394.0
5438,Coe College,6,Swimming,men,76585.0,671.0,13415.0,20.0,76584.0
5439,Coe College,6,Swimming,women,75243.0,671.0,12073.0,18.0,75242.0
5440,Coe College,6,Tennis,men,135804.0,856.0,13693.0,16.0,142834.0
5441,Coe College,6,Tennis,women,80640.0,856.0,11981.0,14.0,85965.0
5442,Coe College,6,"Track and Field, Indoor",men,45973.0,295.0,10611.0,36.0,45973.0
5443,Coe College,6,"Track and Field, Indoor",women,41257.0,295.0,5895.0,20.0,41257.0
5444,Coe College,6,"Track and Field, Outdoor",men,47990.0,285.0,10530.0,37.0,47028.0
5445,Coe College,6,"Track and Field, Outdoor",women,43436.0,285.0,5976.0,21.0,42474.0
5446,Coe College,6,"Track and Field, X-Country",men,36152.0,577.0,8652.0,15.0,36152.0
5447,Coe College,6,"Track and Field, X-Country",women,33844.0,577.0,6344.0,11.0,33844.0
5448,Coe College,6,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5449,Coe College,6,Volleyball,women,117046.0,1135.0,20424.0,18.0,131661.0
5450,Coe College,6,Wrestling,men,205382.0,941.0,30123.0,32.0,206691.0
5451,Coe College,6,Wrestling,women,0.0,0.0,0.0,0.0,0.0
5452,Coffeyville Community College,12,All Track Combined,men,136565.0,664.0,37859.0,57.0,124117.0
5453,Coffeyville Community College,12,All Track Combined,women,126980.0,664.0,35202.0,53.0,115407.0
5454,Coffeyville Community College,12,Baseball,men,167442.0,1299.0,36384.0,28.0,132652.0
5455,Coffeyville Community College,12,Baseball,women,0.0,0.0,0.0,0.0,0.0
5456,Coffeyville Community College,12,Basketball,men,223827.0,3827.0,49746.0,13.0,256996.0
5457,Coffeyville Community College,12,Basketball,women,121596.0,3207.0,38486.0,12.0,154012.0
5458,Coffeyville Community College,12,Football,men,544793.0,1755.0,149210.0,85.0,575102.0
5459,Coffeyville Community College,12,Football,women,0.0,0.0,0.0,0.0,0.0
5460,Coffeyville Community College,12,Golf,men,59253.0,1487.0,14869.0,10.0,56801.0
5461,Coffeyville Community College,12,Golf,women,23701.0,1487.0,5947.0,4.0,22720.0
5462,Coffeyville Community College,12,Rodeo,men,65781.0,476.0,8571.0,18.0,68139.0
5463,Coffeyville Community College,12,Rodeo,women,6891.0,357.0,1428.0,4.0,18869.0
5464,Coffeyville Community College,12,Soccer,men,73188.0,842.0,16840.0,20.0,66822.0
5465,Coffeyville Community College,12,Soccer,women,65868.0,841.0,15141.0,18.0,60139.0
5466,Coffeyville Community College,12,Softball,men,0.0,0.0,0.0,0.0,0.0
5467,Coffeyville Community College,12,Softball,women,106497.0,1759.0,31662.0,18.0,105396.0
5468,Coffeyville Community College,12,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5469,Coffeyville Community College,12,Volleyball,women,109988.0,1488.0,20834.0,14.0,97690.0
5470,Coker College,5,Baseball,men,288143.0,1596.0,63853.0,40.0,288143.0
5471,Coker College,5,Baseball,women,0.0,0.0,0.0,0.0,0.0
5472,Coker College,5,Basketball,men,405399.0,1587.0,42854.0,27.0,406770.0
5473,Coker College,5,Basketball,women,361543.0,2457.0,39316.0,16.0,361543.0
5474,Coker College,5,Golf,men,103137.0,3111.0,31110.0,10.0,109613.0
5475,Coker College,5,Golf,women,117516.0,3403.0,27220.0,8.0,118492.0
5476,Coker College,5,Lacrosse,men,345642.0,1453.0,56680.0,39.0,346347.0
5477,Coker College,5,Lacrosse,women,235585.0,1927.0,28910.0,15.0,237922.0
5478,Coker College,5,Soccer,men,271096.0,1094.0,44864.0,41.0,272544.0
5479,Coker College,5,Soccer,women,218620.0,851.0,24693.0,29.0,222087.0
5480,Coker College,5,Softball,men,0.0,0.0,0.0,0.0,0.0
5481,Coker College,5,Softball,women,266393.0,1693.0,38928.0,23.0,267416.0
5482,Coker College,5,Tennis,men,118277.0,1258.0,11320.0,9.0,118277.0
5483,Coker College,5,Tennis,women,95367.0,1311.0,9180.0,7.0,96416.0
5484,Coker College,5,"Track and Field, Indoor",men,78968.0,292.0,9915.0,34.0,78968.0
5485,Coker College,5,"Track and Field, Indoor",women,105530.0,292.0,7874.0,27.0,105530.0
5486,Coker College,5,"Track and Field, Outdoor",men,78968.0,292.0,9915.0,34.0,78968.0
5487,Coker College,5,"Track and Field, Outdoor",women,105529.0,292.0,7874.0,27.0,105529.0
5488,Coker College,5,"Track and Field, X-Country",men,101614.0,741.0,6668.0,9.0,101614.0
5489,Coker College,5,"Track and Field, X-Country",women,75534.0,865.0,6917.0,8.0,75534.0
5490,Coker College,5,Volleyball,men,211654.0,2226.0,37846.0,17.0,211654.0
5491,Coker College,5,Volleyball,women,205909.0,1759.0,29911.0,17.0,206898.0
5492,Coker College,5,Wrestling,men,273528.0,1222.0,45206.0,37.0,276741.0
5493,Coker College,5,Wrestling,women,0.0,0.0,0.0,0.0,0.0
5494,Colby College,6,Baseball,men,219741.0,3272.0,94875.0,29.0,219741.0
5495,Colby College,6,Baseball,women,0.0,0.0,0.0,0.0,0.0
5496,Colby College,6,Basketball,men,195106.0,2929.0,49786.0,17.0,195106.0
5497,Colby College,6,Basketball,women,168623.0,4930.0,64095.0,13.0,168623.0
5498,Colby College,6,Field Hockey,men,0.0,0.0,0.0,0.0,0.0
5499,Colby College,6,Field Hockey,women,149378.0,1820.0,43678.0,24.0,149378.0
5500,Colby College,6,Football,men,613469.0,1632.0,107688.0,66.0,613469.0
5501,Colby College,6,Football,women,0.0,0.0,0.0,0.0,0.0
5502,Colby College,6,Golf,men,7836.0,628.0,7536.0,12.0,7836.0
5503,Colby College,6,Golf,women,0.0,0.0,0.0,0.0,0.0
5504,Colby College,6,Ice Hockey,men,327972.0,2610.0,75686.0,29.0,327972.0
5505,Colby College,6,Ice Hockey,women,212265.0,3209.0,77016.0,24.0,212265.0
5506,Colby College,6,Lacrosse,men,274624.0,1840.0,75453.0,41.0,274624.0
5507,Colby College,6,Lacrosse,women,264144.0,3152.0,97723.0,31.0,264144.0
5508,Colby College,6,Rowing,men,139401.0,2058.0,65855.0,32.0,139401.0
5509,Colby College,6,Rowing,women,163974.0,2078.0,87296.0,42.0,163974.0
5510,Colby College,6,Skiing,men,236560.0,4871.0,112040.0,23.0,236560.0
5511,Colby College,6,Skiing,women,205301.0,4526.0,81462.0,18.0,205301.0
5512,Colby College,6,Soccer,men,144160.0,1748.0,48941.0,28.0,144160.0
5513,Colby College,6,Soccer,women,128281.0,1578.0,37877.0,24.0,128281.0
5514,Colby College,6,Softball,men,0.0,0.0,0.0,0.0,0.0
5515,Colby College,6,Softball,women,145796.0,3811.0,57171.0,15.0,145796.0
5516,Colby College,6,Squash,men,75760.0,2644.0,34378.0,13.0,75760.0
5517,Colby College,6,Squash,women,80727.0,3323.0,39870.0,12.0,80727.0
5518,Colby College,6,Swimming and Diving,men,146704.0,2861.0,60090.0,21.0,146704.0
5519,Colby College,6,Swimming and Diving,women,148986.0,2549.0,61184.0,24.0,148986.0
